Region/Country,Second Tier Authority,Local Authority,Local Authority Code,Calendar Year,Industry Electricity,Industry Gas ,Large Industrial Installations,Industry 'Other',Industry Total,Commercial Electricity,Commercial Gas ,Commercial 'Other',Commercial Total,Public Sector Electricity,Public Sector Gas ,Public Sector 'Other',Public Sector Total,Domestic Electricity,Domestic Gas,Domestic 'Other',Domestic Total,Road Transport (A roads),Road Transport (Motorways),Road Transport (Minor roads),Diesel Railways,Transport 'Other',Transport Total,Net Emissions: Forest land,Net Emissions: Cropland,Net Emissions: Grassland,Net Emissions: Wetlands,Net Emissions: Settlements,Net Emissions: Harvested Wood Products,Net Emissions: Indirect N2O,LULUCF Net Emissions,Agriculture Electricity,Agriculture Gas,Agriculture 'Other',Agriculture Livestock,Agriculture Soils,Agriculture Total,Landfill,Waste Management 'Other',Waste Management Total,Grand Total,"Population ('000s, mid-year estimate)",Per Capita Emissions (tCO2e),Area (km2),Emissions per km2 (kt CO2e)
Scotland,Scotland,Midlothian,S12000019,2008,27.711388862478895,7.146522993130169,0.0,16.416415190626157,51.274327046235214,58.678712178672775,11.193265420407059,0.4084778200047138,70.28045541908455,20.168575220871343,12.272377878142338,1.0807355141060258,33.52168861311971,81.24154472214433,112.70731577236418,12.778677540882336,206.72753803539084,95.36211052473719,0.0,70.37453223779498,2.449479145822024,0.8931593481383067,169.0792812564925,-26.14555212816147,40.57835932513161,3.834919155501402,11.367092803737672,6.072548307664281,0.0,0.5884582936785336,36.29582575755203,4.549081733425981,1.36033399819308,5.6456047750264045,[x],[x],[x],[x],3.059589791503411,[x],[x],81.54,[x],355.2715,[x]
Scotland,Scotland,Midlothian,S12000019,2009,23.241629807689375,7.412942924556639,0.0,16.346721333034385,47.0012940652804,49.21402217754705,11.610546524604132,0.5170804563458306,61.34164915849701,16.91544806210399,12.729887925458696,1.0230132570435548,30.668349244606244,73.66248297756944,100.36642628082335,12.111613593442575,186.14052285183536,93.11741157326642,0.0,69.29090653348895,2.46367497549513,0.8320408657664967,165.70403394801698,-26.7602491307814,40.29420061154295,3.853119815769773,16.227511415259695,6.061875707478487,0.0,0.5690592867021308,40.24551770597163,3.8153292907077594,1.4110467840980696,5.74096774708243,[x],[x],[x],[x],3.0452043435573213,[x],[x],81.9,[x],355.2715,[x]
Scotland,Scotland,Midlothian,S12000019,2010,25.824923178928042,8.14975403339182,0.0,18.341624849484525,52.316302061804386,54.68413155951425,12.76457937579969,0.32316132009392173,67.77187225540786,18.795590083637617,13.99517796386349,1.007733994471241,33.79850204197234,75.52141772315743,112.41716552982265,13.73591829101579,201.6745015439959,89.86620821001176,0.0,68.31986796960477,2.45868797145084,0.8293538984580299,161.4741180495254,-26.19252363637554,39.48490155465505,3.5632729876510227,24.89557679800285,6.2532401467991825,0.0,0.5498901412145335,48.5543579919471,4.239400878945399,1.5512980926796471,5.800619511890039,[x],[x],[x],[x],2.991303806968107,[x],[x],82.36,[x],355.2715,[x]
Scotland,Scotland,Midlothian,S12000019,2011,20.453248136279598,6.596216973599218,0.0,15.887322491924193,42.93678760180301,43.309639457759246,10.33134678599157,0.34486321421262817,53.98584945796345,14.886041100099547,11.327363998414773,1.157338600540632,27.370743699054955,72.31702162167834,93.26723031245214,11.1321632972713,176.71641523140175,90.29657512688648,0.0,65.81974052429008,2.4220182931801637,0.8094053381774674,159.3477392825342,-25.480400271363166,38.94098887151938,2.398892365251887,18.38836304628001,6.2834122046629215,0.0,0.5417676526988028,41.073023869049834,3.357590554111815,1.2555837597207664,5.873222430416795,[x],[x],[x],[x],3.0262800773106466,[x],[x],83.45,[x],355.2715,[x]
Scotland,Scotland,Midlothian,S12000019,2012,27.402148842579816,7.454717394288634,0.0,15.489751491025872,50.34661772789432,58.023898152142536,11.675975926840223,0.2766041023972734,69.97647818138003,19.943507807845247,12.801625199473332,0.9535347040785571,33.698667711397135,76.47345496339325,102.25567515523862,11.285672302016227,190.0148024206481,89.38636045618627,0.0,63.12953454381851,2.4255126593221914,0.7825156232904882,155.72392328261745,-26.17453824961286,38.72187797437401,2.1284002903405757,8.393948105115797,6.202566453952326,0.0,0.5338259229819106,29.80608049715176,4.498317113408255,1.4189985155187266,6.003470147183026,[x],[x],[x],[x],3.029087079066935,[x],[x],84.24,[x],355.2715,[x]
Scotland,Scotland,Midlothian,S12000019,2013,25.960966937808045,7.836058370741524,0.0,15.663533948142419,49.460559256691994,54.97220346419721,12.273252500247677,0.30618407644846385,67.55164004089335,18.894603842851126,13.456483592561606,0.9707534188861447,33.32184085429888,69.80375935052989,104.43055409254296,11.716365137827497,185.95067858090033,90.28524704272739,0.0,63.73040823548024,2.4724194964058213,0.8110516878496139,157.29912646246308,-26.60374062851706,37.974773107969355,2.3964495440026954,26.567392562072484,6.37800761459928,0.0,0.5245995496276487,47.23748174975441,4.261733724893283,1.4915864153508096,5.9254456132216,[x],[x],[x],[x],3.070652015383259,[x],[x],84.71,[x],355.2715,[x]
Scotland,Scotland,Midlothian,S12000019,2014,20.690793514104463,6.545650957239412,0.0,16.787788425468413,44.02423289681229,43.81264047744586,10.252147594592893,0.3352009431446371,54.39998901518339,15.058928566866616,11.240529427091568,1.0508798092893625,27.350337803247548,60.098300154754774,87.58412219328831,10.453867322505266,158.13628967054834,82.80500880128633,0.0,65.85714075021578,2.527165713368829,0.7630376381561872,151.95235290302713,-26.5715612566193,37.48496369212587,2.359519643580799,22.857058293122705,6.163037269493048,0.0,0.5130033047133501,42.806020946416474,3.3965858330740337,1.245958565584603,5.969144280519976,[x],[x],[x],[x],3.269971945634354,[x],[x],86.22,[x],355.2715,[x]
Scotland,Scotland,Midlothian,S12000019,2015,19.211498629331313,6.963619687420062,0.0,16.191502204435583,42.36662052118696,40.68024176579134,10.90679250916741,0.37998032535330545,51.967014600312055,13.982285663637963,11.958286888021188,0.21803761121487075,26.158610162874023,53.05639113483191,96.5159761748968,10.567139517169705,160.1395068268984,83.35940763086155,0.0,66.66137599060819,2.5127975096614983,0.7431165868311118,153.27669771796238,-26.138027832142722,37.00112662284456,1.7557898255854227,19.430624971143807,6.074299376951823,0.0,0.5014404907504503,38.62525345513333,3.153745845079652,1.325518524237628,6.235192496683949,[x],[x],[x],[x],3.3114567319186685,[x],[x],87.39,[x],355.2715,[x]
Scotland,Scotland,Midlothian,S12000019,2016,15.95067042814645,7.843980797622493,0.0,14.943294253074466,38.737945478843415,32.504371974446066,12.670123109637908,0.3084411919575927,45.48293627604156,10.925041847358134,11.765498538155594,0.21910947373049308,22.909649859244222,41.72818067592961,96.68508686790271,10.615402786215025,149.02867033004733,93.32029321058779,0.0,68.76851218906239,2.5082277621222744,0.7487605739946603,165.34579373576713,-27.14087121859213,36.6923312636561,1.4024322917198788,17.553341525931792,7.0621039631230085,0.0,0.5044843146858854,36.073822140524534,2.4752338181450284,1.4838565126821541,6.575830731979857,[x],[x],[x],[x],3.350651601431694,[x],[x],88.61,[x],355.2715,[x]
Scotland,Scotland,Midlothian,S12000019,2017,14.541359779289175,7.530909253802997,0.2878602786024381,15.234757507634816,37.594886819329425,28.06716878574885,13.370973854126799,0.3669331505699823,41.805075790445635,9.906312662689704,11.535362061957228,0.32464986516782063,21.76632458981475,36.4384525267166,96.39388022987113,10.370850743075945,143.20318349966368,85.99322079170288,0.0,71.04191172087401,2.4865283830504663,0.7166685354166422,160.23832943104398,-27.576072639891425,36.48800552564195,1.335204034853748,15.631244112671245,7.1979714450737875,0.0,0.5007074983005211,33.57705997664983,2.3013718543640054,1.730131853658927,6.519565173964875,[x],[x],[x],[x],3.58675587955711,[x],[x],90.09,[x],355.2715,[x]
Scotland,Scotland,Midlothian,S12000019,2018,14.230151806072733,7.498294593428208,0.3247269338048877,15.354308245607267,37.40748157891309,25.75662597657997,13.512405219900861,0.3717784041880479,39.64080960066888,8.547915485330881,11.133426194214938,0.34704739036601534,20.02838906991183,32.84276889222177,96.6255913203921,10.811392567580818,140.27975278019468,82.38822323111884,0.0,71.14090356740553,2.360626429357412,0.7355179356136523,156.62527116349543,-27.858050459715912,36.1856010322251,0.852238922611793,15.25621504798317,7.506456350746976,0.0,0.49762178581979066,32.44008267967092,2.097812777947937,1.550432533703298,6.493485622669828,35.345392775189865,17.25680642439401,62.74393013390494,14.686449723856382,3.561909816117698,18.248359539974082,507.41407654673407,91.34,5.555223084593103,355.2715,1.4282431226448902
Scotland,Scotland,Midlothian,S12000019,2019,11.911315698153516,8.207544256664297,0.4699313864144882,12.433428497401367,33.02221983863367,22.504201958812338,11.434563553085404,0.3420696538186475,34.28083516571639,7.289023137955996,11.443835949571033,0.2891119755703165,19.021971063097347,29.784687125984885,100.4909270590849,10.419877143381319,140.69549132845108,81.96490606941246,0.0,70.18139009478973,2.4009434184228753,0.7580102402381071,155.30524982286317,-27.818842341287315,36.244455412018986,0.020866774304380276,14.51556082454199,7.821438104071821,0.0,0.5025740199771441,31.286052793627004,1.8658603687842856,2.3581548002788018,6.5141166037669,35.40616551331423,16.57253303688852,62.71683032303274,14.184644039279963,3.6474608792377827,17.832104918517746,494.16075525393904,92.46,5.34458960906272,355.2715,1.3909383534956758
Scotland,Scotland,Midlothian,S12000019,2020,9.592963507121992,6.634705738510729,0.2593772245669445,13.107292997345656,29.59433946754532,18.644274445453014,8.519764392853542,0.20671308946618275,27.37075192777274,6.165941871525098,11.229436825754053,0.21512933244253468,17.610508029721686,28.297294210796213,95.92941006923141,10.975145953980919,135.20185023400853,59.661221611328706,0.0,59.877565270599185,1.8116668325416714,0.6652379888785781,122.01569170334814,-27.55158729693245,36.47773683064106,0.2289404016310027,19.45361679708767,7.812707136256174,0.0,0.5072267372396252,36.92864060592308,1.7584429306571898,1.652778908821329,6.498781093218937,34.945331848029056,14.081878093375707,58.937212874102215,12.137913869082373,3.6539612403507946,15.791875109433168,443.45086995185494,93.15,4.760610520148738,355.2715,1.2482027687328
Scotland,Scotland,Moray,S12000020,2005,84.65973326862957,164.99020167541406,1.1940726466710998,43.35564827452892,294.19965586524364,58.0883878456239,17.773659378455413,0.7018471900864394,76.56389441416574,19.821817802698757,17.9518143890394,1.3852562513364333,39.158888443074595,117.95119972355094,97.70492705112696,50.91990332936962,266.5760301040475,112.08477464550921,0.0,58.99885874709305,2.016552502606088,0.9668915977195589,174.06707749292792,-314.5779231048827,180.38446570844368,11.81473195728637,5.317240404308555,42.75575599632521,0.0,3.2648802655435056,-71.04084877297537,12.832797960416391,17.65618182689134,26.480978864832675,[x],[x],[x],[x],4.670073110380862,[x],[x],90.1,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2006,90.9298414048066,193.88516449859262,0.8696374093573381,39.95439400972743,325.63903732248394,62.390556765676635,20.886384993414385,0.5844016453413753,83.86134340443239,21.289870397244,21.0957405380623,1.1112648931076095,43.49687582841391,120.9179904588346,99.95016516783448,52.78608861707129,273.6542442437404,112.09758321286614,0.0,61.451292334086766,1.9991937722781803,1.2916123254312488,176.83968164466233,-319.5691882204071,177.27831246051588,9.352212708628771,5.297912496979283,34.471235389960576,0.0,3.148606129667915,-90.0209090346547,13.783226550194833,20.748333435330338,25.03375747837963,[x],[x],[x],[x],5.304338533379191,[x],[x],90.78,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2007,92.65194512878496,177.8306633214561,1.0282499141650339,39.55818510308081,311.0690434674869,63.57216016987632,19.1569051060281,0.5288517356223842,83.2579170115268,21.69307537954339,19.3489251374268,1.1893736364672414,42.23137415343743,122.00301646882878,96.7977478060639,47.132139240746376,265.93290351563905,123.34451902066687,0.0,64.67039486057243,2.232373743937216,1.3271715530125319,191.57445917818904,-318.2715772651742,174.78675894555371,15.452247353011265,5.278584589650019,35.7066114514791,0.0,3.032443904287762,-84.01493102119233,14.044264570319145,19.030284793379966,23.77114842014967,[x],[x],[x],[x],5.55322445490697,[x],[x],91.44,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2008,92.67940501422387,190.32071790151295,1.0244062827696925,33.994789754475086,318.0193189529816,63.591001482197846,20.50240304148112,0.5528210031568291,84.64622552683579,21.699504703438446,20.70790972713753,1.0407290536593587,43.44814348423534,117.1921751908942,100.0254081645983,49.97770893260834,267.19529228810086,107.10139776946416,0.0,64.24601129615455,2.2584328916249086,1.3111217425588286,174.91696369980247,-336.7603970789064,173.9923029511861,10.462582393820018,5.259256682320754,35.81128998152716,0.0,2.9321700154297456,-108.30279505462262,14.048426964272542,20.366889467196437,23.546360062607178,[x],[x],[x],[x],5.223826540054119,[x],[x],92.83,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2009,82.78504142686405,161.28222607179939,1.027201751878969,31.376619049705543,276.47108830024797,56.802087705154946,17.374215686084373,0.7614657526194876,74.9377691438588,19.382886581337928,17.548366856281483,0.9785541403778789,37.90980757799729,107.11363310854402,89.55463036999181,48.77068316282474,245.4389466413606,103.27027803469205,0.0,61.4998585598661,2.2711060718141587,1.2344423311275268,168.27568499749984,-344.5856768140144,171.4772447745667,12.422863892331204,5.239928774991494,35.789201398109256,0.0,2.8206796079707956,-116.83575836604493,12.548630497153992,17.25937831491131,23.913465172013943,[x],[x],[x],[x],5.261925091121944,[x],[x],93.17,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2010,82.6449932219962,186.06030039861565,1.0377756042198594,32.82445180699692,302.5675210318287,56.70599509858325,20.043447244484906,0.4341754771383625,77.18361782020652,19.35009637643996,20.244353567710007,0.957658923316719,40.55210886746669,108.3568853997832,101.09229571694019,55.41113877215491,264.8603198888783,102.21684956640583,0.0,61.273543302023256,2.27363006518072,1.2400858287433252,167.00410876235313,-336.5815930436913,168.29596172154152,11.580928834629686,5.342240194301971,38.87948878409156,0.0,2.715931230894549,-109.76704227823204,12.527401865212932,19.910967204384672,24.169155898150343,[x],[x],[x],[x],5.188358298414463,[x],[x],93.69,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2011,78.15330227876024,172.6422968639413,1.027892773314137,28.12689410842346,279.9503860244391,53.62406847869336,18.597985502257394,0.4702378538625833,72.69229183481335,18.29843372566893,18.784403179869237,1.0839109039973789,38.16674780953554,101.61565556868028,83.18653788379648,43.90200549176494,228.70419894424168,109.0665946084916,0.0,57.80898761353045,2.2305973062819553,1.1709021172321543,170.27708164553616,-326.7029268890869,165.8046894569286,-1.188586613102125,5.344446484544305,38.45123049777576,0.0,2.6815055639857506,-115.6096414989546,11.846547341465715,18.47505944891592,24.477657856333728,[x],[x],[x],[x],5.297193489076266,[x],[x],93.47,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2012,82.94432460697516,215.8116162199635,1.019332456906105,28.777744889174894,328.5530181730196,56.91137818820219,23.248423952797427,0.37708173960478886,80.5368838806044,19.420180369698667,23.481455492739745,0.8787970580637886,43.7804329205022,107.26653588324,92.53624464260857,44.20784050684312,244.0106210326917,102.75771023564396,0.0,54.94571928803916,2.2381535941886392,1.1327367778714241,161.07431989574317,-322.84681505086746,164.3430613880765,-1.8059217893392279,5.34716321275158,37.22832889015301,0.0,2.6416873926590188,-115.09249595656658,12.572774783817083,23.094760159340872,25.01767125730062,[x],[x],[x],[x],5.214399296781831,[x],[x],92.93,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2013,77.81565442458182,237.83547783597788,1.27029739718083,26.235396706399797,343.1568263641404,53.39239494569836,25.620956446159486,0.41672487736278474,79.43007626922063,18.219378500846048,25.877769163768463,0.9015458384129893,44.998693503027496,95.50650384491574,93.44893931241643,46.27839389981576,235.23383705714795,99.30535541361697,0.0,56.21249822973183,2.2630297420430177,1.0898299691492628,158.87071335454107,-326.6817210319854,162.08717869474515,2.994263069672665,5.349150394148011,39.278514677602324,0.0,2.6046133327002576,-114.36800086311699,11.795366378248042,25.451611058812126,24.692690943146438,[x],[x],[x],[x],5.316986432115929,[x],[x],94.36,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2014,65.90613626006716,210.03074663759585,1.3600353118927095,29.162573826798262,306.459492036354,45.22080399584621,22.625676627047675,0.452856127698719,68.29933675059262,15.430941896328475,22.852466033389497,0.9566977914048432,39.240105721122816,83.31292245728079,80.86779299506331,41.134042597520164,205.31475804986425,100.88345180929227,0.0,59.13789782367642,2.3126841464840613,1.076047844841154,163.4100816242939,-323.109562019982,159.73199317977983,3.506005746054254,5.363602646775215,36.43816455625126,0.0,2.5413557291192275,-115.5284401620022,9.990110981019459,22.476128971383254,24.87931587280906,[x],[x],[x],[x],5.624607015315789,[x],[x],94.77,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2015,56.60568741609936,205.49622303919304,1.4045147135996325,30.070730352440513,293.57715552133254,38.83939858942291,22.137192601553032,0.5115928630306157,61.48818405400656,13.25338008091981,22.359085668042763,0.1982351058422637,35.810700854804836,69.78814759931517,86.14427803001381,41.430655583629765,197.36308121295875,103.4874537207954,0.0,58.63245842400249,2.2959555076234346,1.0568116796974174,165.47267933211873,-309.73663030543696,158.09644688237793,-1.2318193330290295,6.714544604436065,35.758675013897864,0.0,2.468059768724464,-107.93072336902966,8.5803406410029,21.99087365113559,25.994820141599007,[x],[x],[x],[x],5.508015398100465,[x],[x],95.51,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2016,45.777621334526124,210.0366210662528,1.4321430299343532,28.314610630584298,285.56099606129754,29.0628950169349,22.236651376439838,0.424795799025348,51.72434219240009,10.148618763930102,22.917046419203285,0.20371894423561068,33.269384127369,55.66352598501819,87.06143182794803,41.62392671567933,184.34888452864556,104.62853896133413,0.0,61.07808156039871,2.2904705581632703,1.058815190097706,169.0559062699938,-319.9373960806205,157.3772175176231,-2.2267167623765105,5.48195481802791,46.481677901843426,0.0,2.467495910860459,-110.35576669464209,6.834924148851438,23.283407932682202,27.416638622586508,[x],[x],[x],[x],5.345434103634329,[x],[x],96.07,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2017,38.61741435164021,185.6005113084406,1.3162406860709437,29.968127259236258,255.50229360538802,22.505415436959527,21.124372997097932,0.44687052752275164,44.076658961580215,12.927572304721384,24.929269848792476,0.1782830807441711,38.03512523425803,48.43044825690662,86.08386717992573,40.00283852068067,174.51715395751302,105.76735265129176,0.0,64.03704575602116,2.269460628761598,1.0727449138634306,173.14660394993797,-322.52962074824075,155.71679720631164,-0.8312188062237178,5.442469099480033,47.22075515361077,0.0,2.4406891127375325,-112.54012898232449,6.218198798567751,21.10718406213697,27.184852058503605,[x],[x],[x],[x],5.735095759846281,[x],[x],95.78,[x],2257.1535999999996,[x]
Scotland,Scotland,Moray,S12000020,2018,35.047649473187846,215.94038444330928,1.3523870180261388,30.331526876235987,282.67194781075926,21.309960789499055,22.707087171059506,0.4512242891509363,44.46827224970949,11.800073442109069,25.600159607658018,0.18881776899573924,37.58905081876283,43.67282983217248,86.4324483035258,41.854333600134446,171.95961173583274,105.93855733463833,0.0,62.71842137752459,2.1523449403621546,1.1055144357962279,171.91483808832132,-323.2831010894439,153.56885032817098,-5.535865820665419,5.911726340014144,48.88001438948591,0.0,2.4284768110482062,-118.02989904139005,5.252438488177032,14.315489497441321,27.073855783373038,156.62472895762346,69.4590787081267,272.72559143474155,24.144854077371413,5.530098805124165,29.674952882495578,892.9743659792329,95.52,9.34855910782279,2257.1535999999996,0.3956196715984384
Scotland,Scotland,Moray,S12000020,2019,30.876462320132845,189.3504303375303,21.034147777075365,25.919982886786975,267.18102332152546,18.0130371264719,38.850847569898775,0.4199256015828265,57.2838102979535,10.331832942541316,23.10640358239617,0.15965926045876028,33.59789578539625,38.66471537818445,88.69831390960157,39.888723922843276,167.2517532106293,105.91658567242865,0.0,62.128876729656504,2.1933118427619562,1.1356474944838328,171.37442173933093,-306.1878633297377,152.81358617570493,-6.680022894686521,6.1316666237550255,50.55809062497083,0.0,2.4514136501230417,-100.91312914987039,4.7788068584917704,12.92399483692068,27.161188659009678,156.88528756239018,66.05644560093567,267.805723517748,23.31557949811369,5.659313761604376,28.974893259718066,892.5563919824314,95.82,9.314927906307988,2257.1535999999996,0.3954344941267761
Scotland,Scotland,Moray,S12000020,2020,25.84017525164277,177.01543651583086,29.94403981587287,26.09364132282054,258.893292906167,13.885763148955167,17.114216131363687,0.236768147452169,31.23674742777102,9.027377700714375,20.772219951457128,0.10806133958025955,29.907658991751763,36.406089501310454,82.31239243432229,42.277463598496965,160.9959455341297,80.2583538750381,0.0,52.58893032544349,1.6561568565951972,1.0071143716080468,135.51055542868485,-312.1402233982278,152.7128958122144,-4.756972993266216,5.409946033810392,50.57100991172763,0.0,2.4620312000288496,-105.74131343371273,4.202257147522866,10.73347130565657,27.07790512460924,154.85192926159232,54.95795007662091,251.8235129160019,19.95106333108144,5.611911978698776,25.562975309780214,788.1893750805731,95.71,8.235183106055512,2257.1535999999996,0.3491961624058607
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2005,8.194875199037273,0.0,0.0,15.093996576458022,23.288871775495295,13.49666387771162,0.0,0.4177478985914603,13.914411776303082,6.587482237718912,0.0,2.1516907916851773,8.739173029404089,51.857328747943185,0.0,45.426288910414975,97.28361765835817,35.465908266038674,0.0,12.224588747442233,0.0,3.0895922209563955,50.780089234437305,-24.327906408916583,128.73059973484476,449.2184316492486,158.73718612115206,24.77421248834255,0.0,1.8356910676431992,738.9682146523146,4.1305569762490055,0.0,10.15039056386607,[x],[x],[x],[x],2.5156982840423856,[x],[x],26.93,[x],3268.3963,[x]
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2006,8.719530955253562,0.0,0.0,13.725141179136925,22.444672134390487,14.360752984765956,0.0,0.35236610090797776,14.713119085673933,7.009228803840848,0.0,1.7475705387582112,8.75679934259906,54.784753138423504,0.0,47.382889054021014,102.16764219244452,36.08908186150087,0.0,12.944341066046853,0.0,3.15842478300646,52.191847710554185,-24.706893239059546,126.37386278839382,449.0964227238635,158.73241621602097,24.06335122513948,0.0,1.76158579899539,735.3207455133536,4.39500523706242,0.0,9.595286972899506,[x],[x],[x],[x],2.6925394698909915,[x],[x],27.06,[x],3268.3963,[x]
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2007,8.575415288938322,0.0,0.0,13.013021766534687,21.58843705547301,14.123399680349833,0.0,0.31681511206034135,14.440214792410174,6.893380866078453,0.0,1.836480277031357,8.72986114310981,54.98849278785678,0.0,41.65371944803585,96.64221223589263,35.631622342124196,0.0,13.678964239265351,0.0,3.2259768957574346,52.53656347714698,-24.48182056416248,124.8845773761611,449.3370954438048,158.72764631088998,23.518712802536047,0.0,1.703006614749909,733.6892179839793,4.322364964156847,0.0,9.111183550903647,[x],[x],[x],[x],3.006800815927016,[x],[x],27.21,[x],3268.3963,[x]
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2008,8.455793284954392,0.0,0.0,11.974046334260878,20.429839619215272,13.926386554348957,0.0,0.3370394876587956,14.263426042007753,6.797222253854919,0.0,1.6557143794883298,8.45293663334325,52.2946864141389,0.0,44.99060639773787,97.28529281187677,34.79658328724472,0.0,13.638610653167866,0.0,3.161667395260268,51.596861335672855,-25.971336245292513,123.92258072223328,448.8852495760761,158.722876405759,23.423184844007807,0.0,1.662372284904268,730.6449275876879,4.262070512921426,0.0,7.705327814816676,[x],[x],[x],[x],2.920674544827124,[x],[x],27.28,[x],3268.3963,[x]
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2009,7.680535054566244,0.0,0.0,12.17074405203536,19.851279106601602,12.649564211135289,0.0,0.44678272301353006,13.09634693414882,6.174027916139161,0.0,1.5780309512422663,7.752058867381427,47.695178494243095,0.0,44.137913387933004,91.83309188217609,35.412783107452846,0.0,12.847381221543557,0.0,2.9786140417529356,51.23877837074934,-26.40379894302786,121.80473087307162,449.14617798288094,158.71810650062804,23.146655489217245,0.0,1.608186661588325,728.0200585643582,3.871308211586999,0.0,7.817697813004392,[x],[x],[x],[x],3.251405514921538,[x],[x],27.42,[x],3268.3963,[x]
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2010,8.378127350839174,0.0,0.0,13.551486447452872,21.929613798292046,13.798473562138321,0.0,0.262648492408854,14.061122054547175,6.734790191250725,0.0,1.5525073649394348,8.28729755619016,49.47674709479547,0.0,50.87778041010286,100.35452750489833,35.881088531458744,0.0,13.044694179084432,0.0,2.891440534336519,51.81722324487969,-25.59477680709107,119.64954497257936,450.8049201706774,158.74335578166065,22.84140260016792,0.0,1.551914328499593,727.9963610464939,4.22292366099448,0.0,7.9030981553337805,[x],[x],[x],[x],3.662833922552903,[x],[x],27.6,[x],3268.3963,[x]
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2011,8.281376053322969,0.0,0.0,11.94863198290587,20.23000803622884,13.639127664782599,0.0,0.28855685497378675,13.927684519756387,6.6570162851954935,0.0,1.7395310597128093,8.396547344908303,48.14007856396318,0.0,39.53577124761646,87.67584981157964,35.59108126655729,0.0,12.3415637238314,0.0,2.9872816079718834,50.91992659836057,-24.635230192253005,117.86659779220693,448.5345450862896,158.7439002687057,23.146169177587375,0.0,1.52454700221641,725.180529134753,4.174156994363162,0.0,8.005530280126278,[x],[x],[x],[x],3.988859684850242,[x],[x],27.69,[x],3268.3963,[x]
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2012,8.555446793425439,0.0,0.0,12.066024807310937,20.621471600736378,14.090512288469524,0.0,0.2308990753580073,14.321411363827531,6.877329113451331,0.0,1.4333633025220427,8.310692415973373,50.6210051891573,0.0,39.910546663424576,90.53155185258188,35.69821632824767,0.0,11.757221064304531,0.0,2.980633571402585,50.43607096395478,-17.65924963532834,116.72042384531998,448.38558222716006,158.74457072596692,23.00356143510943,0.0,1.5001566026611117,730.6950452008892,4.3123000142408765,0.0,8.181412975440281,[x],[x],[x],[x],4.0890316470331225,[x],[x],27.56,[x],3268.3963,[x]
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2013,8.07903125387555,0.0,0.0,13.353989624515322,21.43302087839087,13.305873078322811,0.0,0.2559781974352473,13.561851275758059,6.494360632744404,0.0,1.4738554357697815,7.968216068514185,45.50035517172299,0.0,41.759959721321366,87.26031489304435,34.59544477321404,0.0,12.162148605387555,0.0,3.0787870821097147,49.83638046071131,-24.819551400366,115.40538184521387,450.39690016679845,158.71663611695956,23.191654688234504,0.0,1.4713678298667328,724.362389246707,4.072166823351964,0.0,8.075182970438014,[x],[x],[x],[x],4.319042829038091,[x],[x],27.4,[x],3268.3963,[x]
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2014,7.100383587522527,0.0,0.0,14.154033831672773,21.2544174191953,11.694075669983349,0.0,0.2755863592245998,11.969662029207948,5.70767090745817,0.0,1.5693616776403647,7.277032585098535,39.17559106632395,0.0,36.25573754958913,75.43132861591309,34.61919046222254,0.0,12.882540326080063,0.0,3.1907850129670905,50.69251580126969,-24.51582848857131,113.6794263022902,449.1458691275259,158.65269333815,22.968138274613327,0.0,1.4379350889486406,721.3682336429567,3.578887810876072,0.0,8.137340069024694,[x],[x],[x],[x],4.7645292296280175,[x],[x],27.25,[x],3268.3963,[x]
Scotland,Scotland,Na h-Eileanan Siar,S12000013,2015,5.8152198753825335,0.0,0.0,12.918754915670608,18.733974791053143,9.577457389741157,0.0,0.3113862019652509,9.888843591706408,4.674587069002926,0.0,0.3114126508058773,4.985999719808803,33.098315815795026,0.0,36.335144223604445,69.43346003939948,35.877340054375,0.0,12.932859519432167,0.0,3.352451695153367,52.16265126896054,-23.38792364969618,112.66815919610222,448.93520246969916,158.30002127783632,22.659931143227876,0.0,1.4063008828846137,720.5816913200539,2.9311119988142162,0.0,8.50379676732103,[x],[x],[x],[x],4.772692180788015,[x],[x],27.07,[x],3268.3963,[x]
